"id";"ultmod";"uwprom";"uwedit";"uwexpo";"uwpupr";"uwgoogle";"uwvideo";"uwemail";"uwdestaca";"uweslogan";"uwofdir";"uwofcp";"uwofpob";"uwofpro";"uwoftel";"uwoffax";"uwofdaa";"uwexop";"uwfeop";"uwfemw";"uwfemn";"usalta";"fecalta";"horalta";"pgmorigen";"auxorigen";"usmodif";"fecmodif";"hormodif";"uwport";"uwfepu";"uwfedes";"uwmodelo";"uwuhpadre"
"1025";"2023-12-12 02:35:57";"483";"VI-917-004-001-00C";"N";"S";"43.440557, -3.852439";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:16";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:40";"N";"1900-01-01";"1900-01-01";"N";""
"1026";"2023-12-12 02:35:57";"483";"VI-917-007-001-00C";"N";"S";"43.440529, -3.852285";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:16";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:41";"N";"1900-01-01";"1900-01-01";"N";""
"1027";"2023-12-12 02:35:57";"483";"VI-917-008-001-00B";"N";"S";"43.440065, -3.852313";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:16";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:41";"N";"1900-01-01";"1900-01-01";"N";""
"1028";"2023-12-12 02:35:57";"483";"VI-917-014-002-00D";"N";"S";"43.4413385,-3.8528577";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:16";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:41";"N";"1900-01-01";"1900-01-01";"N";""
"1029";"2023-12-12 02:35:57";"483";"VI-917-015-002-00A";"N";"S";"43.440529, -3.852285";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:16";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:41";"N";"1900-01-01";"1900-01-01";"N";""
"1030";"2023-12-12 02:35:57";"483";"VI-917-019-002-00B";"N";"S";"43.440065, -3.852313";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:17";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:41";"N";"1900-01-01";"1900-01-01";"N";""
"1031";"2023-12-12 02:35:57";"483";"VI-917-020-003-00B";"N";"S";"43.4410848,-3.8531858";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:17";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:42";"N";"1900-01-01";"1900-01-01";"N";""
"1032";"2023-12-12 02:35:57";"483";"VI-917-021-003-00C";"N";"S";"43.4410848,-3.8531858";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:17";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:42";"N";"1900-01-01";"1900-01-01";"N";""
"1033";"2023-12-12 02:35:57";"483";"VI-917-022-003-00D";"N";"S";"43.4410848,-3.8531858";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:17";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:42";"N";"1900-01-01";"1900-01-01";"N";""
"1034";"2023-12-12 02:35:57";"483";"VI-917-023-003-00A";"N";"S";"43.440755, -3.852593";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:17";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:42";"N";"1900-01-01";"1900-01-01";"N";""
"1035";"2023-12-12 02:35:57";"483";"VI-917-024-003-00C";"N";"S";"43.440755, -3.852593";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:17";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:42";"N";"1900-01-01";"1900-01-01";"N";""
"1036";"2023-12-12 02:35:57";"483";"VI-917-029-003-00C";"N";"S";"43.440529, -3.852285";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:18";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:42";"N";"1900-01-01";"1900-01-01";"N";""
"1037";"2023-12-12 02:35:57";"483";"VI-917-030-003-00B";"N";"S";"43.440065, -3.852313";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:18";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:43";"N";"1900-01-01";"1900-01-01";"N";""
"1038";"2023-12-12 02:35:57";"483";"VI-917-031-003-00C";"N";"S";"43.440065, -3.852313";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:18";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:43";"N";"1900-01-01";"1900-01-01";"N";""
"1039";"2023-12-12 02:35:57";"483";"VI-917-034-004-00C";"N";"S";"43.4410848,-3.8531858";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:18";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:43";"N";"1900-01-01";"1900-01-01";"N";""
"1040";"2023-12-12 02:35:57";"483";"VI-917-035-004-00D";"N";"S";"43.4410848,-3.8531858";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:18";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:43";"N";"1900-01-01";"1900-01-01";"N";""
"1041";"2023-12-12 02:35:57";"483";"VI-917-038-004-00C";"N";"S";"43.440755, -3.852593";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:18";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:44";"N";"1900-01-01";"1900-01-01";"N";""
"1042";"2023-12-12 02:35:57";"483";"VI-917-041-004-00A";"N";"S";"43.440529, -3.852285";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"07:53:19";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:44";"N";"1900-01-01";"1900-01-01";"N";""
"1043";"2023-12-12 02:35:57";"483";"TR-917-020-0S2-065";"N";"S";"43.4413385,-3.8528577";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"07:53:19";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"07:53:28";"N";"1900-01-01";"1900-01-01";"N";""
"1044";"2023-12-12 02:35:57";"483";"TR-917-022-0S2-077";"N";"S";"43.4413385,-3.8528577";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"07:53:19";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"07:53:29";"N";"1900-01-01";"1900-01-01";"N";""
"1045";"2023-12-12 02:35:57";"483";"TR-917-023-0S2-078";"N";"S";"43.4413385,-3.8528577";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"07:53:19";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"07:53:29";"N";"1900-01-01";"1900-01-01";"N";""
"1046";"2023-12-12 02:35:57";"483";"TR-917-024-0S2-082";"N";"S";"43.4413385,-3.8528577";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"07:53:19";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"07:53:29";"N";"1900-01-01";"1900-01-01";"N";""
"1047";"2023-12-12 02:35:57";"483";"TR-917-026-0S2-085";"N";"S";"43.4413385,-3.8528577";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"07:53:19";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"07:53:29";"N";"1900-01-01";"1900-01-01";"N";""
"1048";"2023-12-12 02:35:57";"454";"VI-911-006-004-000";"N";"S";"40.570232, -3.606785";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-28";"2019-06-28";"PRINEX";"2016-04-25";"07:53:23";"EEIM41";"EEIM41";"IRUIZ";"2019-06-28";"13:53:03";"N";"1900-01-01";"1900-01-01";"N";""
"1049";"2023-12-12 02:35:57";"454";"VI-911-010-004-000";"N";"S";"40.570232, -3.606785";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-28";"2019-06-28";"PRINEX";"2016-04-25";"07:53:24";"EEIM41";"EEIM41";"IRUIZ";"2019-06-28";"13:53:03";"N";"1900-01-01";"1900-01-01";"N";""
"1050";"2023-12-12 02:35:57";"454";"VI-911-011-004-000";"N";"S";"40.570232, -3.606785";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-28";"2019-06-28";"PRINEX";"2016-04-25";"07:53:24";"EEIM41";"EEIM41";"IRUIZ";"2019-06-28";"13:53:03";"N";"1900-01-01";"1900-01-01";"N";""
"1051";"2023-12-12 02:35:57";"454";"VI-911-012-003-000";"N";"S";"40.570232, -3.606785";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-28";"2019-06-28";"PRINEX";"2016-04-25";"07:53:24";"EEIM41";"EEIM41";"IRUIZ";"2019-06-28";"13:53:03";"N";"1900-01-01";"1900-01-01";"N";""
"1052";"2023-12-12 02:35:57";"454";"VI-911-013-003-000";"N";"S";"40.570232, -3.606785";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-28";"2019-06-28";"PRINEX";"2016-04-25";"07:53:24";"EEIM41";"EEIM41";"IRUIZ";"2019-06-28";"13:53:03";"N";"1900-01-01";"1900-01-01";"N";""
"1053";"2023-12-12 02:35:57";"651";"TR-834-016-SOT-T16";"N";"S";"38.8714601,-6.948746";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"11:08:08";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"11:08:18";"N";"1900-01-01";"1900-01-01";"N";""
"1054";"2023-12-12 02:35:57";"651";"TR-834-019-SOT-T31";"N";"S";"38.8714601,-6.948746";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"11:08:09";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"11:08:19";"N";"1900-01-01";"1900-01-01";"N";""
"1055";"2023-12-12 02:35:57";"805";"VI-910-017-000-407";"N";"S";"40.5703336,-3.6085965";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-14";"2019-06-14";"PRINEX";"2016-04-25";"11:08:11";"EEIM41";"EEIM41";"IRUIZ";"2019-06-14";"10:18:39";"N";"1900-01-01";"1900-01-01";"N";""
"1056";"2023-12-12 02:35:57";"805";"VI-910-018-000-207";"N";"S";"40.5703336,-3.6085965";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-14";"2019-06-14";"PRINEX";"2016-04-25";"11:08:11";"EEIM41";"EEIM41";"IRUIZ";"2019-06-14";"10:18:39";"N";"1900-01-01";"1900-01-01";"N";""
"1057";"2023-12-12 02:35:57";"258";"GA-785-001-000-GA0";"N";"S";"36.835071, -2.438937";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2018-05-04";"2018-05-04";"PRINEX";"2016-04-25";"11:08:11";"EEIM41";"BDHG01";"IRUIZ";"2018-05-04";"10:50:25";"N";"1900-01-01";"1900-01-01";"N";""
"1058";"2023-12-12 02:35:57";"258";"GA-785-021-000-000";"N";"S";"36.835071, -2.438937";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2018-05-04";"2018-05-04";"PRINEX";"2016-04-25";"11:08:15";"EEIM41";"BDHG01";"IRUIZ";"2018-05-04";"10:52:36";"N";"1900-01-01";"1900-01-01";"N";""
"1059";"2023-12-12 02:35:57";"258";"GA-785-028-000-000";"N";"S";"36.835071, -2.438937";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2018-05-04";"2018-05-04";"PRINEX";"2016-04-25";"11:08:16";"EEIM41";"BDHG01";"IRUIZ";"2018-05-04";"10:51:25";"N";"1900-01-01";"1900-01-01";"N";""
"1060";"2023-12-12 02:35:57";"258";"GA-785-038-000-000";"N";"S";"36.835071, -2.438937";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2018-05-04";"2018-05-04";"PRINEX";"2016-04-25";"11:08:16";"EEIM41";"BDHG01";"IRUIZ";"2018-05-04";"10:54:28";"N";"1900-01-01";"1900-01-01";"N";""
"1061";"2023-12-12 02:35:57";"258";"GA-785-042-000-000";"N";"S";"36.835071, -2.438937";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2018-05-04";"2018-05-04";"PRINEX";"2016-04-25";"11:08:17";"EEIM41";"BDHG01";"IRUIZ";"2018-05-04";"10:53:45";"N";"1900-01-01";"1900-01-01";"N";""
"1062";"2023-12-12 02:35:57";"827";"VI-897-001-000-000";"N";"S";"40.2941686,-3.4506878";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"11:08:18";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"11:08:28";"N";"1900-01-01";"1900-01-01";"N";""
"1063";"2023-12-12 02:35:57";"930";"VI-923-001-000-000";"N";"S";"40.3217238,-3.7224248";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"11:08:19";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"11:08:29";"N";"1900-01-01";"1900-01-01";"N";""
"1064";"2023-12-12 02:35:57";"812";"CA-910-003-000-098";"N";"S";"41.6374192,-4.7731709";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-12";"2019-06-12";"PRINEX";"2016-04-25";"11:08:19";"EEIM41";"EEIM41";"IRUIZ";"2019-06-12";"17:24:09";"N";"1900-01-01";"1900-01-01";"N";""
"1065";"2023-12-12 02:35:57";"456";"GA-911-004-000-000";"N";"S";"43.3637337,-3.4261977";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"11:08:21";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:51";"N";"1900-01-01";"1900-01-01";"N";""
"1066";"2023-12-12 02:35:57";"456";"GA-911-005-000-000";"N";"S";"43.3637337,-3.4261977";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"11:08:21";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:51";"N";"1900-01-01";"1900-01-01";"N";""
"1067";"2023-12-12 02:35:57";"456";"TR-911-006-000-045";"N";"S";"43.3637337,-3.4261977";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"11:08:22";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:51";"N";"1900-01-01";"1900-01-01";"N";""
"1068";"2023-12-12 02:35:57";"456";"TR-911-007-000-053";"N";"S";"43.3637337,-3.4261977";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"11:08:22";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:51";"N";"1900-01-01";"1900-01-01";"N";""
"1069";"2023-12-12 02:35:57";"456";"TR-911-008-000-054";"N";"S";"43.3637337,-3.4261977";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"11:08:23";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:51";"N";"1900-01-01";"1900-01-01";"N";""
"1070";"2023-12-12 02:35:57";"348";"VI-903-024-001-00A";"N";"S";"41.6131213,-4.690258";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"11:08:26";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"11:08:36";"N";"1900-01-01";"1900-01-01";"N";""
"1071";"2023-12-12 02:35:57";"307";"VI-910-637-007-00B";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"11:08:29";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"11:08:39";"N";"1900-01-01";"1900-01-01";"N";""
"1072";"2023-12-12 02:35:57";"964";"VI-903-034-007-003";"N";"S";"36.840950, -2.441207";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-10";"2019-06-10";"PRINEX";"2016-04-25";"11:08:30";"EEIM41";"EEIM41";"IRUIZ";"2019-06-10";"17:59:48";"N";"1900-01-01";"1900-01-01";"N";""
"1073";"2023-12-12 02:35:57";"964";"VI-903-042-004-004";"N";"S";"36.840950, -2.441207";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-10";"2019-06-10";"PRINEX";"2016-04-25";"11:08:30";"EEIM41";"EEIM41";"IRUIZ";"2019-06-10";"17:59:49";"N";"1900-01-01";"1900-01-01";"N";""
"1074";"2023-12-12 02:35:57";"964";"VI-903-044-006-005";"N";"S";"36.840950, -2.441207";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-10";"2019-06-10";"PRINEX";"2016-04-25";"11:08:31";"EEIM41";"EEIM41";"IRUIZ";"2019-06-10";"17:59:49";"N";"1900-01-01";"1900-01-01";"N";""
"1075";"2023-12-12 02:35:57";"964";"TR-903-011-S01-021";"N";"S";"36.840950, -2.441207";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-10";"2019-06-10";"PRINEX";"2016-04-25";"11:08:31";"EEIM41";"EEIM41";"IRUIZ";"2019-06-10";"17:59:49";"N";"1900-01-01";"1900-01-01";"N";""
"1076";"2023-12-12 02:35:57";"964";"TR-903-029-003-045";"N";"S";"36.840950, -2.441207";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-10";"2019-06-10";"PRINEX";"2016-04-25";"11:08:32";"EEIM41";"EEIM41";"IRUIZ";"2019-06-10";"17:59:49";"N";"1900-01-01";"1900-01-01";"N";""
"1077";"2023-12-12 02:35:57";"964";"GA-903-001-S01-040";"N";"S";"36.840950, -2.441207";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-10";"2019-06-10";"PRINEX";"2016-04-25";"11:08:32";"EEIM41";"EEIM41";"IRUIZ";"2019-06-10";"17:59:49";"N";"1900-01-01";"1900-01-01";"N";""
"1078";"2023-12-12 02:35:57";"964";"GA-903-018-S01-026";"N";"S";"36.840950, -2.441207";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-10";"2019-06-10";"PRINEX";"2016-04-25";"11:08:33";"EEIM41";"EEIM41";"IRUIZ";"2019-06-10";"17:59:49";"N";"1900-01-01";"1900-01-01";"N";""
"1079";"2023-12-12 02:35:57";"456";"GA-911-006-000-034";"N";"S";"43.3637337,-3.4261977";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"11:08:34";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:52";"N";"1900-01-01";"1900-01-01";"N";""
"1080";"2023-12-12 02:35:57";"456";"GA-911-007-000-015";"N";"S";"43.3637337,-3.4261977";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"11:08:34";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:52";"N";"1900-01-01";"1900-01-01";"N";""
"1081";"2023-12-12 02:35:57";"456";"TR-911-009-000-026";"N";"S";"43.3637337,-3.4261977";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"11:08:34";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:52";"N";"1900-01-01";"1900-01-01";"N";""
"1082";"2023-12-12 02:35:57";"729";"TR-924-004-S01-021";"N";"S";"43.351713, -5.860732";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-03-20";"2019-03-20";"PRINEX";"2016-05-03";"18:24:59";"EEIM41";"EEIM41";"IRUIZ";"2019-03-20";"15:50:46";"N";"1900-01-01";"1900-01-01";"N";""
"1083";"2023-12-12 02:35:57";"651";"VI-834-027-001-00A";"N";"S";"38.8714601,-6.948746";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-05-03";"2016-05-03";"PRINEX";"2016-05-03";"18:25:00";"EEIM41";"EEIM41";"PRINEX";"2016-05-03";"18:25:02";"N";"1900-01-01";"1900-01-01";"N";""
"1084";"2023-12-12 02:35:57";"651";"VI-834-035-001-00A";"N";"S";"38.8714601,-6.948746";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2018-02-15";"2018-02-15";"PRINEX";"2016-05-03";"18:25:00";"EEIM41";"BDAP01";"IRUIZ";"2018-02-15";"11:54:13";"N";"1900-01-01";"1900-01-01";"N";""
"1085";"2023-12-12 02:35:57";"651";"VI-834-039-003-00A";"N";"S";"38.8714601,-6.948746";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2018-02-15";"2018-02-15";"PRINEX";"2016-05-03";"18:25:00";"EEIM41";"BDAP01";"IRUIZ";"2018-02-15";"11:54:13";"N";"1900-01-01";"1900-01-01";"N";""
"1086";"2023-12-12 02:35:57";"651";"GA-834-050-SOT-G36";"N";"S";"38.8714601,-6.948746";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2021-04-27";"2021-04-27";"PRINEX";"2016-05-03";"18:25:01";"EEIM41";"BDAP52";"IRUIZ";"2021-04-27";"15:40:31";"N";"1900-01-01";"1900-01-01";"N";""
"1087";"2023-12-12 02:35:57";"651";"TR-834-023-SOT-T28";"N";"S";"38.8714601,-6.948746";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2018-02-15";"2018-02-15";"PRINEX";"2016-05-03";"18:25:01";"EEIM41";"BDAP01";"IRUIZ";"2018-02-15";"11:54:12";"N";"1900-01-01";"1900-01-01";"N";""
"1088";"2023-12-12 02:35:57";"964";"VI-903-050-006-000";"N";"S";"36.840950, -2.441207";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-10";"2019-06-10";"PRINEX";"2016-05-03";"18:25:05";"EEIM41";"EEIM41";"IRUIZ";"2019-06-10";"18:03:44";"N";"1900-01-01";"1900-01-01";"N";""
"1089";"2023-12-12 02:35:57";"964";"VI-903-068-005-000";"N";"S";"36.840950, -2.441207";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-03-20";"2019-03-20";"PRINEX";"2016-05-03";"18:25:06";"EEIM41";"EEIM41";"IRUIZ";"2019-03-20";"15:27:26";"N";"1900-01-01";"1900-01-01";"N";""
"1090";"2023-12-12 02:35:57";"732";"VI-924-010-003-00A";"N";"S";"38.0094168,-1.1316424";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-10-25";"2016-10-25";"PRINEX";"2016-05-05";"09:01:33";"EEIM41";"BDHG01";"IRUIZ";"2016-10-25";"12:48:52";"N";"1900-01-01";"1900-01-01";"N";""
"1091";"2023-12-12 02:35:57";"732";"GA-924-014-000-021";"N";"S";"38.0094168,-1.1316424";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-05-05";"2016-05-05";"PRINEX";"2016-05-05";"09:01:34";"EEIM41";"EEIM41";"PRINEX";"2016-05-05";"09:01:38";"N";"1900-01-01";"1900-01-01";"N";""
"1092";"2023-12-12 02:35:57";"732";"TR-924-038-000-054";"N";"S";"38.0094168,-1.1316424";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-05-05";"2016-05-05";"PRINEX";"2016-05-05";"09:01:34";"EEIM41";"EEIM41";"PRINEX";"2016-05-05";"09:01:38";"N";"1900-01-01";"1900-01-01";"N";""
"1093";"2023-12-12 02:35:57";"651";"VI-834-040-003-00B";"N";"S";"38.8714601,-6.948746";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2018-02-15";"2018-02-15";"PRINEX";"2016-05-05";"09:01:35";"EEIM41";"BDAP01";"IRUIZ";"2018-02-15";"11:54:13";"N";"1900-01-01";"1900-01-01";"N";""
"1094";"2023-12-12 02:35:57";"964";"VI-903-046-005-000";"N";"S";"36.840950, -2.441207";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-10";"2019-06-10";"PRINEX";"2016-05-05";"09:01:35";"EEIM41";"EEIM41";"IRUIZ";"2019-06-10";"17:59:46";"N";"1900-01-01";"1900-01-01";"N";""
"1095";"2023-12-12 02:35:57";"964";"VI-903-047-009-000";"N";"S";"36.840950, -2.441207";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-10";"2019-06-10";"PRINEX";"2016-05-05";"09:01:35";"EEIM41";"EEIM41";"IRUIZ";"2019-06-10";"17:59:46";"N";"1900-01-01";"1900-01-01";"N";""
"1096";"2023-12-12 02:35:57";"964";"VI-903-048-008-000";"N";"S";"36.840950, -2.441207";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-03-20";"2019-03-20";"PRINEX";"2016-05-05";"09:01:36";"EEIM41";"EEIM41";"IRUIZ";"2019-03-20";"15:27:25";"N";"1900-01-01";"1900-01-01";"N";""
"1097";"2023-12-12 02:35:57";"964";"GA-903-057-S01-002";"N";"S";"36.840950, -2.441207";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-10";"2019-06-10";"PRINEX";"2016-05-05";"09:01:36";"EEIM41";"EEIM41";"IRUIZ";"2019-06-10";"17:59:46";"N";"1900-01-01";"1900-01-01";"N";""
"1098";"2023-12-12 02:35:57";"964";"GA-903-064-S01-027";"N";"S";"36.840950, -2.441207";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-10";"2019-06-10";"PRINEX";"2016-05-05";"09:01:37";"EEIM41";"EEIM41";"IRUIZ";"2019-06-10";"17:59:46";"N";"1900-01-01";"1900-01-01";"N";""
